	Step ID	Problem Hierarchy	Problem Name	Max Problem View	Step Name	Avg Incorrects	Avg Hints	Avg Corrects	% First Attempt Incorrects	% First Attempt Hints	% First Attempt Corrects	Avg Step Duration (sec)	Avg Correct Step Duration (sec)	Avg Error Step Duration (sec)	Total Students	Total Opportunities	KC (Moon)	KC (Moon)	KC (Moon)	KC (Moon)	KC (Moon)	KC (Moon)	KC (Moon)	KC (Moon)
235	d87631b193e4d1499b4d2580a5fb33ef	(sequence) Introduction to Programming with Python, (unit) Introduction to Programming with Python, (module) Introduction to Programming with Python	LBD_pi3	7.0	q1_ex3_4_1 UpdateTextField	0.15	0.0	1.0	15.0	0.0	85.0	17.55	16.176	25.333	40	40	type coercion	logical operators	inequality operator	Arithmetic Operations 1				
236	f14592f0e4f3df6e53810a3c9b5674e7	(sequence) Introduction to Programming with Python, (unit) Introduction to Programming with Python, (module) Introduction to Programming with Python	LBD_var0	7.0	var_1_left UpdateComboBox	0.234	0.0	0.9149	21.2766	0.0	78.7234	83.978	78.4	103.5	43	47	variable assignment							
237	80725f915b5727184ecf4cb31101515b	(sequence) Introduction to Programming with Python, (unit) Introduction to Programming with Python, (module) Introduction to Programming with Python	LBD_var0	7.0	var_1_right UpdateComboBox	0.0465	0.0	1.0	4.6512	0.0	95.3488	2.698	2.439	8.0	43	43	variable assignment							
238	611d99d98aed63c0c6a8bea54d163d26	(sequence) Introduction to Programming with Python, (unit) Introduction to Programming with Python, (module) Introduction to Programming with Python	LBD_var0	7.0	var_1_symbol UpdateComboBox	0.0465	0.0	1.0	4.6512	0.0	95.3488	6.977	6.805	10.5	43	43	variable assignment	Data Types						
239	119900d9e6fa03607e5eba61fd10ed6b	(sequence) Introduction to Programming with Python, (unit) Introduction to Programming with Python, (module) Introduction to Programming with Python	LBD_var0	7.0	var_2_statement UpdateTextField	0.45	0.0	0.975	35.0	0.0	65.0	40.231	35.308	50.077	40	40	variable assignment	Indentation in Python						
240	2016c0dccf03a67972fe9d37c5a4e569	(sequence) Introduction to Programming with Python, (unit) Introduction to Programming with Python, (module) Introduction to Programming with Python	LBD_var3	6.0	var_3_1_perimeter UpdateTextField	0.3958	0.0	0.8125	27.0833	0.0	72.9167	89.404	96.5	70.846	41	48	Square perimeter formula	Python Expression						
241	ed3c02492650eb7cb0447e859580cec1	(sequence) Introduction to Programming with Python, (unit) Introduction to Programming with Python, (module) Introduction to Programming with Python	LBD_var3	10.0	var_3_2_thearea UpdateTextField	1.0192	0.1154	0.7308	44.2308	5.7692	50.0	38.294	22.115	55.12	38	52	variable assignment	assignment execution order	Arithmetic Operations 1					
242	79565a67edffb9f79e3da961811bd5aa	(sequence) Introduction to Programming with Python, (unit) Introduction to Programming with Python, (module) Introduction to Programming with Python	LBD_var4	7.0	q1_i1 UpdateRadioButton	0.2273	0.0	0.9091	20.4545	0.0	79.5455	100.875	109.323	71.778	40	44	variable assignment	string concatenation						
243	582332d77663ae6c5b0daf9426a6986f	(sequence) Introduction to Programming with Python, (unit) Introduction to Programming with Python, (module) Introduction to Programming with Python	LBD_var5	10.0	q1_i1 UpdateRadioButton	0.28	0.0	0.8	28.0	0.0	72.0	63.52	57.944	77.857	41	50	string concatenation							
244	db068251f18c2321f4276e10db0adbc7	(sequence) Introduction to Programming with Python, (unit) Introduction to Programming with Python, (module) Introduction to Programming with Python	LBD_var7	8.0	q1_ex1_1 UpdateComboBox	0.1364	0.0	0.9318	13.6364	0.0	86.3636	60.214	56.917	80.0	39	44	Indentation in Python							
245	3b888103a6010ad6cee7941a801bd9b5	(sequence) Introduction to Programming with Python, (unit) Introduction to Programming with Python, (module) Introduction to Programming with Python	LBD_var7	8.0	q1_ex1_2 UpdateComboBox	0.0488	0.0	1.0	4.878	0.0	95.122	13.85	14.316	5.0	40	41	Indentation in Python	Python Expression						
246	dea253197a1819de16e72a14ce2b7ae0	(sequence) Introduction to Programming with Python, (unit) Introduction to Programming with Python, (module) Introduction to Programming with Python	LBD_var7	8.0	q1_ex1_3 UpdateComboBox	0.6667	0.0	0.9048	66.6667	0.0	33.3333	12.548	4.286	16.679	39	42	Indentation in Python	conditional check	Python Expression					
247	de9c2d87e4c2c97f4e40f69657e8d2de	(sequence) Introduction to Programming with Python, (unit) Introduction to Programming with Python, (module) Introduction to Programming with Python	intro_hs	3.0	Unknown	0.4318	0.0	3.5	9.0909	0.0	90.9091	107.174	106.994	108.495	44	44								
248	3da3dbbd0367dc8ad3984488f154547d	(sequence) Introduction to Programming with Python, (unit) Introduction to Programming with Python, (module) Introduction to Programming with Python	intro_hs	3.0	intro_3_i1 UpdateShortAnswer	0.0	0.0	1.0	0.0	0.0	100.0	26.794	26.794		43	43	type coercion	Pythagorean triple definition	Image interaction	function definition 1				
249	47d27c0c4c5bd61037870dd1738d1399	(sequence) Introduction to Programming with Python, (unit) Introduction to Programming with Python, (module) Iteration, (section1) Iterative algorithms	DIGT_iteration_1	4.0	dit_1_1_i1 UpdateRadioButton	0.3125	0.0	0.8125	31.25	0.0	68.75	47.071	53.621	32.462	39	48	Reading comprehension	Logical Reasoning	Arithmetic Operations 1					
250	01023deaf3fd39b71a0e2faaa518e1a3	(sequence) Introduction to Programming with Python, (unit) Introduction to Programming with Python, (module) Iteration, (section1) Iterative algorithms	DIGT_iteration_1	7.0	dit_1_2_i1 UpdateRadioButton	0.2821	0.0	1.0	28.2051	0.0	71.7949	12.051	8.464	21.182	39	39	Identifying peak periods	nested loops						
251	790013e38057431aea365542b781a1dc	(sequence) Introduction to Programming with Python, (unit) Introduction to Programming with Python, (module) Iteration, (section1) Iterative algorithms	DIGT_iteration_1	7.0	dit_1_3_i1 UpdateRadioButton	0.6341	0.0	0.9268	60.9756	0.0	39.0244	36.195	10.812	52.44	39	41	definition of algorithm	list_iteration						
252	f373c141696decf87d70087ee4788405	(sequence) Introduction to Programming with Python, (unit) Introduction to Programming with Python, (module) Iteration, (section1) Iterative algorithms	DIGT_iteration_1	7.0	dit_1_4_i1 UpdateRadioButton	0.2821	0.0	0.9744	28.2051	0.0	71.7949	15.949	13.143	23.091	39	39	loop termination condition	conditional statements						
253	20dafb27f58a40759cc9ab364ac4a89e	(sequence) Introduction to Programming with Python, (unit) Introduction to Programming with Python, (module) Iteration, (section1) Iterative algorithms	DIGT_iteration_1	7.0	dit_1_5_i1 UpdateRadioButton	0.1282	0.0	1.0	12.8205	0.0	87.1795	15.256	13.118	29.8	39	39	definition of algorithm	loop termination condition	Instructions as Data					
254	84dcdd57da43fb4cd1c37b22b4d455a0	(sequence) Introduction to Programming with Python, (unit) Introduction to Programming with Python, (module) Iteration, (section1) Iterative algorithms	LBD_iteration_1	11.0	it_1_1_i1 UpdateRadioButton	0.4	0.0167	0.7833	36.6667	1.6667	61.6667	85.408	94.065	70.5	45	60	For loop iteration	print function	variable update					
255	cd2cbc2fe97b618f4756f4cf9eafd909	(sequence) Introduction to Programming with Python, (unit) Introduction to Programming with Python, (module) Iteration, (section1) Iterative algorithms	LBD_iteration_1	11.0	it_1_2_i1 UpdateRadioButton	0.2679	0.0357	0.8571	19.6429	3.5714	76.7857	14.196	12.698	19.154	44	56	definition of algorithm	For loop iteration	loop termination condition	print function				
256	bdf8c11dbc16c0c800c12a3354644e9a	(sequence) Introduction to Programming with Python, (unit) Introduction to Programming with Python, (module) Iteration, (section1) Iterative algorithms	LBD_iteration_1	12.0	it_1_3_count UpdateTextField	0.3137	0.0784	0.8627	23.5294	3.9216	72.549	12.549	10.378	18.286	44	51	print function	nested loops	range function					
257	3521ddb88e6ecb6fabb1feb91ed69287	(sequence) Introduction to Programming with Python, (unit) Introduction to Programming with Python, (module) Iteration, (section1) Iterative algorithms	LBD_iteration_1	13.0	it_1_4_i1 UpdateRadioButton	0.2083	0.0208	0.9792	12.5	2.0833	85.4167	12.062	11.61	14.714	44	48	definition of algorithm	For loop iteration	print function					
258	98a5c0274269966f128d36c96bf1f808	(sequence) Introduction to Programming with Python, (unit) Introduction to Programming with Python, (module) Iteration, (section1) Nested loops	DIGT_iteration_16	11.0	dit_16_1_i1 UpdateRadioButton	0.6731	0.1346	0.7308	48.0769	11.5385	40.3846	41.745	37.25	44.645	36	52	iterative sequences	nested loops	range function					
259	26e518213c636715a4ccacb9b0d93c86	(sequence) Introduction to Programming with Python, (unit) Introduction to Programming with Python, (module) Iteration, (section1) Nested loops	DIGT_iteration_17	10.0	dit_17_1_dit_17_1_1_1 UpdateTextField	0.3226	0.0	0.9032	29.0323	0.0	70.9677	49.741	57.1	33.389	29	31	List Append	Function Definition	String Multiplication	Loop Initialization				
260	5ffc093229ffa28e7c0497fe635ad0cd	(sequence) Introduction to Programming with Python, (unit) Introduction to Programming with Python, (module) Iteration, (section1) Nested loops	DIGT_iteration_17	11.0	dit_17_1_dit_17_1_1_2 UpdateTextField	0.2759	0.0	0.931	24.1379	0.0	75.8621	40.241	40.045	40.857	28	29	list indexing	nested loops	function tracing	String Multiplication				
261	bb0a190d0380b2c94ae991da91d81beb	(sequence) Introduction to Programming with Python, (unit) Introduction to Programming with Python, (module) Iteration, (section1) Nested loops	DIGT_iteration_17	11.0	dit_17_1_dit_17_1_1_3 UpdateTextField	0.0357	0.0	1.0	3.5714	0.0	96.4286	39.148	36.962	96.0	28	28	List Append	Function Definition	String Multiplication	Loop Initialization				
262	a84f33defc63a205d570ba86bf135639	(sequence) Introduction to Programming with Python, (unit) Introduction to Programming with Python, (module) Iteration, (section1) Nested loops	DIGT_iteration_17	11.0	dit_17_1_dit_17_1_1_4 UpdateTextField	1.8214	0.0	0.8929	85.7143	0.0	14.2857	70.286	25.0	77.833	28	28	return statement	nested loops	function tracing	Loop Initialization				
263	ffdb28013766f8109417ca7327e0eba7	(sequence) Introduction to Programming with Python, (unit) Introduction to Programming with Python, (module) Iteration, (section1) Nested loops	DIGT_iteration_17	12.0	dit_17_1_dit_17_1_2_1 UpdateTextField	0.1379	0.0	0.9655	13.7931	0.0	86.2069	11.431	12.2	6.625	28	29	list_iteration	nested loops	String Multiplication					
264	cd3bc78da4af00536678dc45aad067d8	(sequence) Introduction to Programming with Python, (unit) Introduction to Programming with Python, (module) Iteration, (section1) Nested loops	DIGT_iteration_17	12.0	dit_17_1_dit_17_1_2_2 UpdateTextField	0.1071	0.0	0.9286	10.7143	0.0	89.2857	5.964	6.08	5.0	27	28	List Append	Function Definition	String Multiplication	Loop Initialization				
265	a062485b6e8490c3321b4d50168a7b06	(sequence) Introduction to Programming with Python, (unit) Introduction to Programming with Python, (module) Iteration, (section1) Nested loops	DIGT_iteration_17	12.0	dit_17_1_dit_17_1_2_3 UpdateTextField	0.0714	0.0	0.9643	7.1429	0.0	92.8571	3.536	3.385	5.5	28	28	list_iteration	Function Definition	String Multiplication	string concatenation				
266	b412adbe410b378ba857e4906e0000b8	(sequence) Introduction to Programming with Python, (unit) Introduction to Programming with Python, (module) Iteration, (section1) Nested loops	DIGT_iteration_17	12.0	dit_17_1_dit_17_1_2_4 UpdateTextField	0.3929	0.0	0.8929	32.1429	0.0	67.8571	23.321	16.632	37.444	28	28	list_iteration	iteration 2						
267	49b28f3c5cd211fb6ff7cb540a44c7d1	(sequence) Introduction to Programming with Python, (unit) Introduction to Programming with Python, (module) Iteration, (section1) Nested loops	DIGT_iteration_17	12.0	dit_17_1_dit_17_1_3_1 UpdateTextField	0.3462	0.0	0.8462	34.6154	0.0	65.3846	20.635	26.265	10.0	26	26	List Append	Function Definition	String Multiplication	Loop Initialization				
268	a885b5b07ec2eb7ff2edc53f65e0d511	(sequence) Introduction to Programming with Python, (unit) Introduction to Programming with Python, (module) Iteration, (section1) Nested loops	DIGT_iteration_17	12.0	dit_17_1_dit_17_1_3_2 UpdateTextField	0.2174	0.0	0.913	21.7391	0.0	78.2609	12.261	13.889	6.4	22	23	list_iteration	nested loops	string concatenation	String Multiplication				
269	fc9c61bd346e8f2fc35acf7c5647decd	(sequence) Introduction to Programming with Python, (unit) Introduction to Programming with Python, (module) Iteration, (section1) Nested loops	DIGT_iteration_17	12.0	dit_17_1_dit_17_1_3_3 UpdateTextField	0.32	0.0	0.88	32.0	0.0	68.0	8.2	5.471	14.0	24	25	iteration 2							
270	c1af98c8a523c57976118f651ffebb9e	(sequence) Introduction to Programming with Python, (unit) Introduction to Programming with Python, (module) Iteration, (section1) Nested loops	DIGT_iteration_17	12.0	dit_17_1_dit_17_1_3_4 UpdateTextField	1.5	0.0	0.8333	79.1667	0.0	20.8333	47.354	16.6	55.447	24	24	empty list	iteration 2	nested loops	string concatenation				
271	a27392886bfb9af488b3eb396a92b8dd	(sequence) Introduction to Programming with Python, (unit) Introduction to Programming with Python, (module) Iteration, (section1) Nested loops	DIGT_iteration_17	12.0	dit_17_1_dit_17_1_4_1 UpdateTextField	0.125	0.0	0.9167	12.5	0.0	87.5	5.458	5.238	7.0	23	24	iteration 2	nested loops						
272	90beb861fc6b782731cc646a54e39eed	(sequence) Introduction to Programming with Python, (unit) Introduction to Programming with Python, (module) Iteration, (section1) Nested loops	DIGT_iteration_17	12.0	dit_17_1_dit_17_1_4_2 UpdateTextField	0.0909	0.0	0.9091	9.0909	0.0	90.9091	4.182	4.5	1.0	21	22	list_iteration	string concatenation						
273	ad09f0a22a3dcd3fd1472cb08e8f5d6e	(sequence) Introduction to Programming with Python, (unit) Introduction to Programming with Python, (module) Iteration, (section1) Nested loops	DIGT_iteration_17	12.0	dit_17_1_dit_17_1_4_3 UpdateTextField	0.0909	0.0	0.9545	9.0909	0.0	90.9091	4.477	4.725	2.0	22	22	list_iteration	Function Definition	String Multiplication					
274	977ed2724aad98703c9986ef5740e9aa	(sequence) Introduction to Programming with Python, (unit) Introduction to Programming with Python, (module) Iteration, (section1) Nested loops	DIGT_iteration_17	12.0	dit_17_1_dit_17_1_4_4 UpdateTextField	0.7143	0.0	0.9524	42.8571	0.0	57.1429	31.452	19.25	47.722	21	21	iteration 2	Identify the Requirement	string concatenation	nested loops				
275	e5575c0f624c0ae782815f68a38007be	(sequence) Introduction to Programming with Python, (unit) Introduction to Programming with Python, (module) Iteration, (section1) Nested loops	DIGT_iteration_17	12.0	dit_17_1_dit_17_1_5_1 UpdateTextField	0.0435	0.0	0.9565	4.3478	0.0	95.6522	5.239	5.432	1.0	23	23	iteration 2	nested loops	function call					
276	e528560fa02a9693c101b268b4aa5262	(sequence) Introduction to Programming with Python, (unit) Introduction to Programming with Python, (module) Iteration, (section1) Nested loops	DIGT_iteration_17	12.0	dit_17_1_dit_17_1_5_2 UpdateTextField	0.0476	0.0	0.9524	4.7619	0.0	95.2381	5.571	5.8	1.0	21	21	Loop Initialization	List Append	iteration 2	Function Definition	String Multiplication			
277	84df8ed5aa23254061d1471179deb7f3	(sequence) Introduction to Programming with Python, (unit) Introduction to Programming with Python, (module) Iteration, (section1) Nested loops	DIGT_iteration_17	12.0	dit_17_1_dit_17_1_5_3 UpdateTextField	0.0909	0.0	0.9545	9.0909	0.0	90.9091	4.977	5.225	2.5	22	22	list_iteration	nested loops	String Multiplication	variable inspection				
278	2ba0277d22efc29a34ae9ceaf735d490	(sequence) Introduction to Programming with Python, (unit) Introduction to Programming with Python, (module) Iteration, (section1) Nested loops	DIGT_iteration_17	12.0	dit_17_1_dit_17_1_5_4 UpdateTextField	0.55	0.0	0.95	30.0	0.0	70.0	19.75	15.357	30.0	20	20	list_iteration	function tracing	string concatenation	String Multiplication				
279	1a9a0c1d3a14fcd8d110f0873bbab598	(sequence) Introduction to Programming with Python, (unit) Introduction to Programming with Python, (module) Iteration, (section1) Nested loops	DIGT_iteration_17	12.0	dit_17_1_dit_17_1_6_1 UpdateTextField	0.0435	0.0	0.9565	4.3478	0.0	95.6522	4.087	4.227	1.0	23	23	list_iteration	Variable accumulation	Function Definition	String Multiplication				
